timestamp_s,power_w,gpu_pct,cpu_pct
2858,22.0,50.5,37.3
2859,22.5,51.1,37.4
2860,21.4,57.9,38.6
2861,21.5,52.6,36.1
2862,22.6,53.7,36.6
2863,21.0,51.8,37.7
2864,20.9,52.5,36.9
2865,22.0,52.2,39.2
2866,22.3,52.4,38.2
2867,22.2,53.1,38.2
2868,22.0,52.6,39.0
2869,20.6,52.8,38.8
2870,20.0,55.1,38.9
2871,22.2,51.7,37.8
2872,22.8,52.4,38.5
2873,21.9,53.6,36.3
2874,21.7,54.0,38.9
2875,21.3,52.3,36.5
2876,21.4,52.5,39.2
2877,21.0,51.3,38.9
2878,21.6,54.0,38.2
2879,20.6,53.9,38.0
2880,21.7,51.7,37.1
2881,21.4,52.6,38.5
2882,22.2,51.6,37.9
2883,21.2,53.2,39.0
2884,20.3,52.0,36.9
2885,20.9,53.9,36.9
2886,21.0,55.9,36.6
2887,19.9,53.8,39.2
2888,20.9,52.6,37.0
2889,21.1,53.7,38.2
2890,21.4,51.8,38.5
2891,21.6,54.8,39.7
2892,21.2,52.8,38.7
2893,21.4,54.6,37.2
2894,21.0,52.9,39.1
2895,20.7,55.3,37.6
2896,21.8,54.0,37.3
2897,22.0,54.1,36.0
2898,21.8,54.0,37.2
2899,20.6,54.5,37.3
2900,20.5,52.9,39.3
2901,21.9,53.2,37.8
2902,21.5,52.1,39.3
2903,21.6,51.5,38.4
2904,21.3,53.2,37.1
2905,20.5,51.2,35.8
2906,22.3,55.1,37.3
2907,21.2,54.0,37.2
2908,20.9,52.3,37.9
2909,21.6,50.7,38.7
2910,21.5,51.8,38.7
2911,21.2,53.6,35.9
2912,21.3,54.3,35.9
2913,20.7,52.9,41.1
2914,21.2,55.6,38.3
2915,22.7,52.5,36.9
2916,20.6,52.7,37.8
2917,21.2,54.3,39.3
2918,21.0,53.0,38.0
2919,21.6,52.1,36.2
2920,21.8,52.9,37.7
2921,21.5,54.1,37.3
2922,20.3,53.3,39.0
2923,21.9,51.7,37.9
2924,21.6,53.4,37.9
2925,20.6,52.4,37.4
2926,20.7,51.4,37.9
2927,21.7,50.8,37.8
2928,21.5,54.0,37.9
2929,21.8,53.8,38.9
2930,21.6,52.7,39.2
2931,21.1,52.2,36.6
2932,21.9,53.0,37.9
2933,20.8,51.3,38.7
2934,20.9,51.7,40.2
2935,21.7,54.2,40.5
2936,21.1,53.1,37.1
2937,20.4,53.7,37.8
2938,20.8,53.9,37.6
2939,21.1,52.7,37.1
2940,22.1,51.4,36.0
2941,20.7,55.9,36.4
2942,20.6,53.2,36.8
2943,21.4,53.9,40.0
2944,21.4,54.4,39.4
2945,20.8,54.0,36.7
2946,20.9,51.9,38.1
2947,21.4,51.8,39.7
2948,21.4,54.5,38.2
2949,20.9,55.2,36.0
2950,21.8,52.4,37.7
2951,21.0,51.5,38.0
2952,20.4,57.1,40.1
2953,21.3,52.3,39.4
2954,22.6,55.7,38.0
2955,20.4,52.2,39.9
2956,20.8,54.9,39.9
2957,21.8,53.3,40.6
2958,20.2,56.3,38.2
2959,21.4,52.3,38.2
2960,21.3,54.1,37.9
2961,20.8,52.1,36.5
2962,22.6,53.2,36.8
2963,21.1,51.8,36.9
2964,22.7,52.9,39.3
2965,21.3,54.4,38.3
2966,21.2,54.8,37.3
2967,21.0,54.0,39.0
2968,23.0,51.6,38.8
2969,21.5,50.3,37.6
2970,22.6,54.9,38.9
2971,20.6,51.6,38.6
2972,21.2,54.3,38.6
2973,21.0,53.1,38.0
2974,22.1,51.8,37.0
2975,21.7,53.7,39.4
2976,21.1,52.3,40.0
2977,22.2,53.8,37.8
2978,21.0,53.6,38.3
2979,21.2,52.8,37.3
2980,22.2,52.0,39.1
2981,21.4,52.9,37.3
2982,21.1,49.4,36.6
2983,21.8,52.1,38.5
2984,21.8,52.8,37.8
2985,21.7,52.4,36.5
2986,21.8,51.6,40.2
2987,20.3,52.0,38.9
2988,20.6,52.2,38.8
2989,21.1,51.2,37.5
2990,20.8,53.4,39.0
2991,20.9,53.8,39.1
2992,21.3,54.8,36.3
2993,21.4,53.3,36.3
2994,20.5,54.6,37.8
2995,21.0,52.8,38.4
2996,21.3,54.7,38.1
2997,22.6,49.9,38.9
2998,21.3,51.0,35.3
2999,21.3,53.3,38.2
3000,22.0,51.8,37.6
3001,22.3,52.5,37.2
3002,22.0,52.9,37.5
3003,22.0,53.7,39.2
3004,22.1,53.4,38.2
3005,21.6,54.1,37.7
3006,19.7,52.7,38.4
3007,20.1,52.6,38.1
3008,21.0,51.6,38.4
3009,21.3,52.5,36.0
3010,20.3,53.0,38.6
3011,21.2,52.4,37.8
3012,20.9,55.2,38.9
3013,21.1,54.7,39.7
3014,20.8,54.0,37.8
3015,20.2,51.0,40.3
3016,20.6,51.0,39.8
3017,21.6,53.2,36.7
3018,21.5,52.7,38.9
3019,20.9,50.7,39.9
3020,21.4,54.6,39.2
3021,21.9,55.3,39.9
3022,21.0,51.0,38.8
3023,21.4,52.1,37.5
3024,21.2,53.3,38.2
3025,21.8,51.3,37.1
3026,20.7,53.2,38.0
3027,20.7,54.9,36.7
3028,21.8,52.1,38.5
3029,20.8,52.2,36.3
3030,21.5,53.5,38.3
3031,22.1,53.9,38.5
3032,21.5,51.6,37.7
3033,21.5,52.1,36.7
3034,20.5,52.7,37.6
3035,21.0,51.9,37.4
3036,21.4,52.5,36.0
3037,21.0,53.7,35.9
3038,20.3,53.6,38.3
3039,20.3,51.7,39.2
3040,21.8,51.9,38.0
3041,21.6,54.0,39.0
3042,21.0,52.0,38.3
3043,21.4,51.8,38.1
3044,21.3,52.6,39.1
3045,21.5,53.2,39.0
3046,21.1,52.3,37.0
3047,21.7,54.0,37.6
3048,21.4,55.8,36.4
3049,22.0,51.0,38.1
3050,20.8,54.6,40.7
3051,20.4,54.3,38.4
3052,21.5,52.5,37.8
3053,21.4,51.4,37.7
3054,20.4,51.0,38.5
3055,20.4,51.4,36.9
3056,21.4,54.6,36.3
3057,21.3,56.7,36.9
3058,21.6,52.1,38.5
3059,21.3,51.3,39.8
3060,20.3,54.5,37.3
3061,21.9,53.4,37.7
3062,21.0,51.4,38.0
3063,21.3,52.4,36.8
3064,22.1,55.8,38.5
3065,22.1,52.5,39.4
3066,21.7,51.4,37.1
3067,21.0,54.9,40.2
3068,20.1,52.9,36.9
3069,21.1,51.4,38.1
3070,22.6,55.3,38.4
3071,21.8,51.8,37.6
3072,21.6,51.5,38.2
3073,20.8,51.9,40.3
3074,21.0,50.7,36.5
3075,20.7,54.4,37.4
3076,21.3,51.4,38.4
3077,21.8,52.3,39.6
3078,20.5,53.6,37.3
3079,20.7,53.5,37.7
3080,21.1,53.8,37.3
3081,20.5,55.0,38.1
3082,21.5,50.7,35.2
3083,21.5,53.7,39.4
3084,20.1,55.4,34.9
3085,20.5,55.1,36.8
3086,21.4,53.4,38.0
3087,21.2,52.2,38.3
3088,21.8,55.6,38.9
3089,20.9,52.6,38.9
3090,21.1,52.9,38.8
3091,20.5,50.6,40.1
3092,20.7,54.0,36.0
3093,21.7,52.9,38.2
3094,21.8,54.3,36.6
3095,20.9,54.7,36.0
3096,21.9,52.7,38.5
3097,20.8,55.5,38.1
3098,20.8,55.5,37.8
3099,20.9,52.1,37.4
3100,21.4,54.1,37.0
3101,21.7,53.4,39.4
3102,19.9,52.0,39.0
3103,22.1,54.4,38.8
3104,22.0,55.0,37.6
3105,20.8,51.5,40.3
3106,20.5,52.7,38.3
3107,20.4,53.9,36.7
3108,21.8,55.8,38.8
3109,20.7,51.0,39.6
3110,21.2,50.7,37.1
3111,21.7,55.9,38.3
3112,21.3,55.3,39.1
3113,21.3,54.6,36.6
3114,21.5,55.2,40.3
3115,20.9,51.0,37.9
3116,20.3,53.3,39.3
3117,21.6,54.2,38.9
3118,21.9,50.3,39.9
3119,21.5,50.8,36.6
3120,22.0,53.1,39.0
3121,21.3,52.9,40.2
3122,21.5,56.0,38.4
3123,21.5,53.2,38.5
3124,21.9,53.5,36.3
3125,21.6,51.9,38.0
3126,21.8,52.0,38.4
3127,20.9,50.7,36.0
3128,21.2,53.0,37.5
3129,20.2,55.0,38.9
3130,20.9,55.5,39.5
3131,21.3,52.8,36.7
3132,21.4,52.7,39.3
3133,21.0,52.9,37.8
3134,21.5,52.6,37.7
3135,20.4,49.7,38.1
3136,20.9,53.5,37.8
3137,21.4,51.9,40.3
3138,22.1,52.9,39.0
3139,21.6,55.4,36.5
3140,22.1,55.9,39.3
3141,20.4,52.7,38.8
3142,21.0,52.2,38.7
3143,21.1,55.4,37.2
3144,21.6,53.2,37.6
3145,21.1,57.2,38.0
3146,22.3,53.0,37.3
3147,21.0,55.7,39.4
3148,20.3,52.1,38.6
3149,19.7,51.9,39.0
3150,19.9,54.2,38.4
3151,21.4,53.0,39.1
3152,20.9,54.2,38.4
3153,21.3,54.2,37.2
3154,21.0,50.7,38.8
3155,23.0,52.3,37.6
3156,20.9,54.8,38.8
3157,21.0,51.5,36.6
3158,21.4,54.5,39.3
3159,22.0,53.4,38.4
3160,20.8,51.7,37.5
3161,21.9,53.0,37.8
3162,21.2,50.5,38.1
3163,21.1,51.2,35.8
3164,21.8,53.8,37.8
3165,21.7,49.6,37.8
3166,20.6,52.1,38.7
3167,21.5,52.5,39.3
3168,21.6,56.0,38.4
3169,20.1,53.2,38.5
3170,21.8,49.6,37.5
3171,21.7,53.3,37.6
3172,22.3,53.6,38.1
3173,21.9,51.1,37.1
3174,21.7,51.8,39.8
3175,20.1,49.6,36.9
3176,21.1,52.6,35.0
3177,21.9,52.1,38.5
3178,21.6,53.4,37.1
3179,21.3,51.9,39.6
3180,22.3,53.6,37.5
3181,20.8,53.0,38.8
3182,21.6,50.1,39.2
3183,20.8,51.8,38.1
3184,21.8,54.1,40.7
3185,21.8,52.5,36.7
3186,21.1,54.5,37.8
3187,20.4,54.5,39.1
3188,21.3,53.3,35.9
3189,21.8,52.4,35.4
3190,21.8,52.2,38.5
3191,21.5,52.9,38.6
3192,22.0,51.6,39.0
3193,21.0,51.8,36.9
3194,21.3,54.8,36.1
3195,21.5,54.1,38.7
3196,21.9,51.8,37.1
3197,20.2,54.3,38.3
3198,22.6,52.1,36.2
3199,20.8,52.7,38.3
3200,21.2,51.7,36.6
3201,20.9,53.7,38.4
3202,21.7,52.6,39.2
3203,21.6,53.4,36.5
3204,21.2,50.9,37.2
3205,22.3,54.8,37.2
3206,22.2,51.4,38.2
3207,21.5,52.3,39.6
3208,20.5,51.3,38.3
3209,21.8,52.8,39.6
3210,20.9,53.5,39.6
3211,21.7,50.1,38.6
3212,20.5,52.4,36.7
3213,22.6,51.8,39.4
3214,20.6,53.5,39.7
3215,22.3,53.4,36.0
3216,20.2,50.8,38.0
3217,21.5,53.7,38.5
3218,21.7,52.5,39.3
3219,22.4,55.2,37.8
3220,21.4,52.6,36.5
3221,21.3,54.6,38.3
3222,22.3,52.8,37.7
3223,21.9,54.8,38.3
3224,20.9,54.4,39.7
3225,22.1,50.9,38.6
3226,21.6,51.9,39.2
3227,21.7,53.9,38.4
3228,20.2,50.4,36.4
3229,21.9,54.2,37.5
3230,20.4,52.6,41.1
3231,22.3,52.5,37.2
3232,21.9,49.0,37.7
3233,22.5,55.2,37.4
3234,21.0,55.2,39.3
3235,20.0,52.6,38.6
3236,22.2,53.8,38.9
3237,21.0,52.0,37.2
3238,21.6,53.5,38.3
3239,20.6,53.9,37.6
3240,21.1,54.6,38.9
3241,21.8,52.7,39.4
3242,21.6,53.0,38.9
3243,21.5,52.2,38.5
3244,21.2,48.9,36.4
3245,20.7,52.9,36.8
3246,21.4,52.6,38.0
3247,21.0,53.4,37.2
3248,22.4,52.9,39.3
3249,22.1,53.3,39.8
3250,22.2,53.0,36.3
3251,21.6,52.7,37.4
3252,21.8,51.5,37.4
3253,21.3,52.0,37.1
3254,22.2,50.8,38.9
3255,20.5,55.3,35.9
3256,22.3,52.1,36.5
3257,21.6,51.7,40.5
3258,21.6,53.4,38.2
3259,21.1,50.9,37.9
3260,20.6,51.3,38.4
3261,21.4,55.7,36.6
3262,21.6,51.5,38.9
3263,22.1,52.9,40.0
3264,21.6,52.2,38.6
3265,22.6,51.1,36.3
3266,20.6,51.6,37.4
3267,20.5,54.4,38.0
3268,20.8,54.1,37.1
3269,20.2,53.5,37.4
3270,21.6,55.1,36.6
3271,21.5,52.4,39.2
3272,22.3,53.9,39.0
3273,21.1,51.2,37.2
3274,22.2,51.5,39.1
3275,20.5,54.0,38.9
3276,21.3,51.6,37.2
3277,20.9,52.1,38.2
3278,20.3,53.3,34.4
3279,21.8,55.1,37.6
3280,21.7,54.3,39.3
3281,21.1,54.9,35.5
3282,22.5,52.6,38.5
3283,21.9,51.9,38.0
3284,21.1,53.6,37.0
3285,21.1,53.2,36.6
3286,21.3,51.2,40.9
3287,22.3,55.3,35.7
3288,21.0,52.4,35.1
3289,21.7,56.2,37.5
3290,20.7,51.4,37.7
3291,21.2,55.4,39.0
3292,20.6,52.3,37.0
3293,21.9,52.7,38.0
3294,21.4,55.2,38.2
3295,20.4,53.5,37.9
3296,22.0,52.8,39.2
3297,20.9,52.3,36.8
3298,22.4,53.1,37.0
3299,20.9,49.8,38.1
3300,20.9,53.9,37.2
3301,21.3,51.7,39.6
3302,20.8,50.8,36.5
3303,21.3,53.5,37.4
3304,20.7,54.2,38.0
3305,21.0,50.8,40.6
3306,20.9,51.7,37.2
3307,21.7,52.0,40.2
3308,21.3,52.2,37.6
3309,21.9,50.9,35.6
3310,21.0,53.4,36.7
3311,21.0,51.9,40.4
3312,21.3,51.0,39.1
3313,22.5,50.7,37.1
3314,22.7,55.5,35.7
3315,20.6,51.3,38.1
3316,22.2,53.8,38.7
3317,21.4,52.8,37.1
3318,19.9,53.7,37.8
3319,21.6,52.1,39.4
3320,20.1,53.7,41.3
3321,20.2,51.2,36.3
3322,21.1,53.6,35.9
3323,21.6,55.1,37.0
3324,21.5,51.2,37.4
3325,20.5,52.2,37.2
3326,21.5,56.2,38.9
3327,21.7,54.5,38.5
3328,21.0,53.2,39.6
3329,21.0,53.6,36.2
3330,21.9,53.3,37.5
3331,21.4,52.8,37.7
3332,21.2,53.0,39.7
3333,21.2,52.7,38.4
3334,21.4,52.1,38.8
3335,21.1,53.8,38.2
3336,20.6,52.3,37.6
3337,20.2,51.2,38.1
3338,20.7,51.6,39.6
3339,20.8,53.5,37.6
3340,20.2,52.0,38.4
3341,21.1,50.8,38.8
3342,22.2,52.8,37.1
3343,22.2,53.7,38.9
3344,21.1,53.9,37.3
3345,20.5,52.4,37.7
3346,21.5,51.6,37.2
3347,21.2,54.7,36.9
3348,21.6,52.9,37.5
3349,20.8,52.2,37.0
3350,21.3,56.7,38.2
3351,21.0,54.2,37.7
3352,21.6,52.7,36.1
3353,21.4,53.1,36.4
3354,21.3,50.3,39.3
3355,22.0,51.7,38.6
3356,20.9,55.1,38.5
3357,20.2,55.0,38.5
3358,21.6,54.5,37.7
3359,20.9,52.7,37.5
3360,21.3,52.6,39.3
3361,22.3,53.6,37.0
3362,21.3,52.6,36.3
3363,20.9,51.3,37.8
3364,21.6,50.5,37.7
3365,21.4,57.0,36.6
3366,21.4,49.1,39.9
3367,21.6,51.8,37.3
3368,21.6,53.0,38.6
3369,21.0,53.9,37.8
3370,21.6,53.5,37.4
3371,20.4,52.3,37.8
3372,22.0,51.5,37.0
3373,21.6,50.4,37.3
3374,20.9,51.9,37.7
3375,21.1,52.9,38.3
3376,20.9,52.1,36.5
3377,20.1,53.6,38.0
3378,22.7,54.3,36.1
3379,20.5,50.4,36.5
3380,20.7,53.1,38.5
3381,21.9,52.1,37.2
3382,21.1,51.1,38.5
3383,21.3,53.7,35.9
3384,20.9,53.7,38.1
3385,20.8,53.8,38.9
3386,21.2,55.2,35.8
3387,22.1,54.1,37.7
3388,21.6,50.4,35.7
3389,21.8,53.1,38.4
3390,21.2,53.3,38.1
3391,21.2,51.8,38.7
3392,21.5,54.0,37.2
3393,20.7,55.2,38.1
3394,21.5,53.0,36.7
3395,21.0,53.3,38.8
3396,21.3,50.7,37.1
3397,19.7,52.0,40.8
3398,20.8,52.3,37.1
3399,21.1,54.7,37.9
3400,20.3,53.1,37.0
3401,20.6,52.4,38.4
3402,20.6,51.8,37.6
3403,21.9,53.8,39.9
3404,21.1,50.8,36.3
3405,20.8,54.2,37.8
3406,21.6,51.7,38.5
3407,21.2,53.6,37.6
3408,21.4,52.2,38.7
3409,21.7,51.8,41.2
3410,20.8,52.1,36.8
3411,21.1,53.8,38.9
3412,20.6,53.4,38.1
3413,22.0,52.7,38.4
3414,21.6,51.7,37.0
3415,21.5,52.4,37.3
3416,20.6,56.2,37.2
3417,20.2,52.9,38.9
3418,21.9,50.2,39.3
3419,21.7,54.9,37.9
3420,21.2,52.6,39.3
3421,21.6,52.9,38.6
3422,20.7,55.7,38.9
3423,21.3,52.0,37.6
3424,21.8,51.7,38.8
3425,21.7,50.4,37.0
3426,21.6,52.5,37.1
3427,21.0,50.0,37.9
3428,21.1,51.6,37.1
3429,21.9,51.8,36.4
3430,20.0,52.3,37.5
3431,21.5,53.1,38.7
3432,22.0,52.4,38.9
3433,21.3,50.4,38.1
3434,19.7,53.8,37.2
3435,21.9,53.5,38.2
3436,19.7,53.8,38.9
3437,21.1,52.9,37.3
3438,22.3,55.2,37.4
3439,21.1,55.8,37.5
3440,21.6,53.8,39.1
3441,19.6,52.8,38.0
3442,20.5,55.1,38.8
3443,22.0,54.3,39.6
3444,21.8,53.7,38.1
3445,22.0,52.9,37.8
3446,22.3,52.9,38.0
3447,20.8,50.4,38.6
3448,20.5,50.6,36.5
3449,20.9,50.7,37.3
3450,21.7,54.4,37.6
3451,21.5,52.8,36.5
3452,21.9,53.4,37.4
3453,21.3,50.9,36.6
3454,20.2,54.2,36.4
3455,22.0,54.7,38.4
3456,20.8,52.8,35.0
3457,20.9,53.5,39.1
3458,21.0,51.9,35.9
3459,21.5,51.3,38.5
3460,21.4,53.1,37.9
3461,20.6,51.8,40.4
3462,23.0,52.3,39.9
3463,21.1,51.1,38.6
3464,21.3,53.4,39.9
3465,20.6,52.7,37.5
3466,21.8,53.4,37.8
3467,20.1,53.7,39.8
3468,21.0,53.0,37.4
3469,21.3,54.1,37.5
3470,20.7,49.9,38.3
3471,21.0,55.5,38.6
3472,21.0,53.6,37.5
3473,21.9,55.0,39.3
3474,21.7,53.2,37.9
3475,21.3,55.0,37.4
3476,21.8,52.7,38.5
3477,21.1,50.8,35.9
3478,21.7,50.3,39.8
3479,20.8,52.0,39.5
3480,20.5,51.4,38.6
3481,22.0,53.2,37.6
3482,21.4,54.0,37.8
3483,21.3,55.8,39.5
3484,21.0,53.4,39.6
3485,21.6,51.3,38.9
3486,22.6,53.4,34.9
3487,20.9,52.4,37.1
3488,21.9,53.8,38.7
3489,21.3,52.1,38.9
3490,19.6,52.4,38.1
3491,21.6,53.2,37.4
3492,21.9,50.6,38.3
3493,20.2,53.4,38.6
3494,21.2,51.0,38.9
3495,21.4,52.6,38.5
3496,21.8,53.4,37.0
3497,20.9,52.1,37.4
3498,21.2,51.4,39.2
3499,21.0,52.7,37.4
3500,21.1,55.1,38.4
3501,21.2,54.9,38.5
3502,21.8,53.7,38.5
3503,21.7,51.1,36.3
3504,20.9,53.6,37.3
3505,21.3,54.3,37.0
3506,20.8,51.4,37.5
3507,21.0,53.3,38.7
3508,20.3,51.3,38.7
3509,21.5,52.9,37.0
3510,21.9,53.6,37.2
3511,22.0,51.4,38.4
3512,22.0,52.6,37.1
3513,21.9,51.7,37.1
3514,21.7,54.8,39.6
3515,21.8,52.9,38.0
3516,22.0,52.6,36.5
3517,21.3,50.0,38.4
3518,20.6,54.2,39.8
3519,22.1,54.4,36.2
3520,21.7,49.8,39.0
3521,21.3,53.7,38.4
3522,21.4,53.2,39.2
3523,21.1,52.8,38.5
3524,21.8,52.8,37.7
3525,21.8,52.3,38.8
3526,21.5,57.0,39.8
3527,22.4,51.7,36.6
3528,20.3,56.0,35.4
3529,20.8,51.2,36.7
3530,21.0,53.3,39.0
3531,20.9,50.5,38.5
3532,21.0,53.3,36.2
3533,21.5,51.6,37.8
3534,20.2,52.3,39.8
3535,21.3,53.6,37.0
3536,21.6,51.2,37.4
3537,21.4,52.4,37.7
3538,21.9,54.7,38.6
3539,21.6,53.2,38.7
3540,22.4,50.8,38.5
3541,20.6,54.8,39.9
3542,21.9,53.7,37.2
3543,20.3,54.6,36.6
3544,21.5,52.8,37.0
3545,21.4,52.4,35.4
3546,19.7,51.1,38.0
3547,20.8,54.5,37.6
3548,20.9,51.8,38.2
3549,21.7,54.5,39.1
3550,21.3,55.0,37.1
3551,21.2,52.0,37.6
3552,20.9,52.7,39.0
3553,20.9,54.5,37.9
3554,21.0,54.6,37.5
3555,20.8,52.4,38.4
3556,21.9,51.8,36.1
3557,20.8,52.6,39.3
3558,20.9,53.6,39.8
3559,21.4,52.5,38.3
3560,20.8,52.2,38.8
3561,21.1,53.4,38.6
3562,20.8,55.5,37.0
3563,20.9,52.1,38.0
3564,20.6,53.9,38.4
3565,20.3,53.0,37.3
3566,20.0,52.3,40.0
3567,20.9,53.2,37.2
3568,21.8,54.7,37.9
3569,20.9,52.5,37.3
3570,22.1,52.5,36.7
3571,21.8,50.9,38.5
3572,21.1,53.7,40.8
3573,20.9,54.5,37.4
3574,21.0,52.3,39.0
3575,20.9,49.8,38.8
3576,21.3,54.4,37.7
3577,20.9,51.0,39.3
3578,20.9,55.0,36.8
3579,21.7,52.5,37.1
3580,21.0,52.2,38.3
3581,20.9,53.6,38.8
3582,21.3,52.8,37.2
3583,21.1,55.1,39.1
3584,21.6,48.0,36.7
3585,21.5,53.5,37.3
3586,21.4,54.2,38.5
3587,21.9,54.1,37.3
3588,21.3,52.0,39.6
3589,20.8,50.9,39.9
3590,20.2,55.0,39.7
3591,21.1,51.9,36.9
3592,21.1,53.5,38.9
3593,20.9,53.5,36.3
3594,21.4,53.1,37.3
3595,21.2,53.8,38.4
3596,21.2,53.2,37.1
3597,20.5,54.4,35.7
3598,22.2,52.7,37.1
3599,20.6,53.7,38.8
